VENDOR ID,TYPE,Latitude,Longitude,Wikipedia/Comment,IATA CODE
447096,Airport,-28.23509979,29.10619926,,HRS
447097,Airport,54.0489006,-1.252750039,http://en.wikipedia.org/wiki/RAF_Linton-on-Ouse,HRT
447098,Airport,24.97859955,113.4209976,http://en.wikipedia.org/wiki/Shaoguan_Guitou_Airport,HSC
447099,Airport,33.14970016,130.302002,http://en.wikipedia.org/wiki/Saga_Airport,HSG
447100,Airport,65.69789886,-156.3509979,http://en.wikipedia.org/wiki/Huslia_Airport,HSL
447101,Airport,-36.66970062,142.1730042,http://en.wikipedia.org/wiki/Horsham_Airport,HSM
447102,Airport,29.17939949,75.75530243,,HSS
447103,Airport,25.48859978,-80.38359833,http://en.wikipedia.org/wiki/Homestead_Air_Reserve_Base,HST
447104,Airport,24.81800079,120.939003,http://en.wikipedia.org/wiki/Hsinchu_Air_Base,HSZ
447105,Airport,52.02629852,113.3059998,http://en.wikipedia.org/wiki/Kadala_Airport,HTA
447106,Airport,71.97810364,102.4909973,http://en.wikipedia.org/wiki/Khatanga_Airport,HTG
447107,Airport,-20.35810089,148.9519959,http://en.wikipedia.org/wiki/Hamilton_Island_Airport,HTI
447108,Airport,37.03850174,79.86489868,http://en.wikipedia.org/wiki/Hotan_Airport,HTN
447109,Airport,-35.71530151,142.3600006,,HTU
447110,Airport,30.74690056,-95.58719635,http://en.wikipedia.org/wiki/Huntsville_Regional_Airport,HTV
447111,Airport,36.36277771,36.28222275,http://en.wikipedia.org/wiki/Hatay_Airport,HTY
447112,Airport,34.67869949,-86.68479919,http://en.wikipedia.org/wiki/Redstone_Army_Airfield,HUA
447113,Airport,39.45149994,-87.30760193,http://en.wikipedia.org/wiki/Terre_Haute_International_Airport,HUF
447114,Airport,-16.68720055,-151.0220032,http://en.wikipedia.org/wiki/Huahine_-_Fare_Airport,HUH
447115,Airport,16.4015007,107.7030029,http://en.wikipedia.org/wiki/Phu_Bai_Airport,HUI
447116,Airport,46.12310028,-67.792099,http://en.wikipedia.org/wiki/Houlton_International_Airport,HUL
447117,Airport,24.0230999,121.6179962,http://en.wikipedia.org/wiki/Hualien_Airport,HUN
447118,Airport,38.06549835,-97.86060333,http://en.wikipedia.org/wiki/Hutchinson_Municipal_Airport_(Kansas),HUT
447119,Airport,-9.878809929,-76.20480347,http://en.wikipedia.org/wiki/Alf%C3%A9rez_FAP_David_Figueroa_Fernandini_Airport,HUU
447120,Airport,15.77530003,-96.26260376,http://en.wikipedia.org/wiki/Bah%C3%ADas_de_Huatulco_International_Airport,HUX
447121,Airport,53.57440186,-0.350832999,http://en.wikipedia.org/wiki/Humberside_Airport,HUY
447122,Airport,23.04999924,114.5999985,http://en.wikipedia.org/wiki/Huizhou_Airport,HUZ
447123,Airport,-14.62969971,47.76380157,http://en.wikipedia.org/wiki/Analalava_Airport,HVA
447124,Airport,-25.31889915,152.8800049,http://en.wikipedia.org/wiki/Hervey_Bay_Airport,HVB
447125,Airport,47.95410156,91.62819672,http://en.wikipedia.org/wiki/Khovd_Airport,HVD
447126,Airport,71.00969696,25.98360062,http://en.wikipedia.org/wiki/Valan_Airport,HVG
447127,Airport,41.26369858,-72.88680267,http://en.wikipedia.org/wiki/Tweed_New_Haven_Regional_Airport,HVN
447128,Airport,48.54299927,-109.762001,,HVR
447129,Airport,-18.62989998,27.02099991,http://en.wikipedia.org/wiki/Hwange_National_Park_Airport,HWN
447130,Airport,-34.53139877,144.8300018,,HXX
447131,Airport,41.66930008,-70.28040314,http://en.wikipedia.org/wiki/Barnstable_Municipal_Airport,HYA
447132,Airport,28.56220055,121.4290009,http://en.wikipedia.org/wiki/Huangyan_Luqiao_Airport,HYN
447133,Airport,46.02519989,-91.44429779,http://en.wikipedia.org/wiki/Sawyer_County_Airport,HYR
447134,Airport,38.84220123,-99.27320099,http://en.wikipedia.org/wiki/Hays_Regional_Airport,HYS
447135,Airport,50.61840057,2.642240047,,HZB
447136,Airport,26.32217,109.1499,http://en.wikipedia.org/wiki/Liping_Airport,HZH
447137,Airport,65.95230103,-17.4260006,,HZK
447138,Airport,67.43720245,86.62190247,http://en.wikipedia.org/wiki/Igarka_Airport,IAA
447139,Airport,37.62189865,-97.26820374,http://en.wikipedia.org/wiki/McConnell_Air_Force_Base,IAB
447140,Airport,43.1072998,-78.94619751,http://en.wikipedia.org/wiki/Niagara_Falls_International_Airport,IAG
447141,Airport,28.05150032,9.642910004,,IAM
447142,Airport,66.97599792,-160.4369965,http://en.wikipedia.org/wiki/Bob_Baker_Memorial_Airport,IAN
447143,Airport,47.17850113,27.62059975,http://en.wikipedia.org/wiki/Ia%C5%9Fi_International_Airport,IAS
447144,Airport,7.362460136,3.978329897,http://en.wikipedia.org/wiki/Ibadan_Airport,IBA
447145,Airport,4.42161,-75.1333,,IBE
447146,Airport,-21.70800018,35.45280075,http://en.wikipedia.org/wiki/Indigo_Bay_Lodge_Airport,IBL
447147,Airport,-11.41160011,-69.48870087,,IBP
447148,Airport,36.18109894,140.4149933,http://en.wikipedia.org/wiki/Hyakuri_Airfield,IBR
447149,Airport,38.8728981,1.37311995,http://en.wikipedia.org/wiki/Ibiza_Airport,IBZ
447150,Airport,43.51459885,-112.0709991,http://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport,IDA
447151,Airport,22.72179985,75.80110168,http://en.wikipedia.org/wiki/Devi_Ahilyabai_Holkar_International_Airport,IDR
447152,Airport,46.71860123,-2.391109943,http://en.wikipedia.org/wiki/%C3%8Ele_d'Yeu_Aerodrome,IDY
447153,Airport,52.13850021,15.7986002,http://en.wikipedia.org/wiki/Zielona_G%C3%B3ra_Airport,IEG
447154,Airport,26.72200012,127.7850037,http://en.wikipedia.org/wiki/Iejima_Airport,IEJ
447155,Airport,50.40169907,30.4496994,http://en.wikipedia.org/wiki/Kiev_International_Airport,IEV
447156,Airport,66.05809784,-23.13529968,http://en.wikipedia.org/wiki/%C3%8Dsafj%C3%B6r%C3%B0ur_Airport,IFJ
447157,Airport,32.75080109,51.86130142,http://en.wikipedia.org/wiki/Isfahan_International_Airport,IFN
447158,Airport,48.88420105,24.68610001,http://en.wikipedia.org/wiki/Ivano-Frankivsk_International_Airport,IFO
447159,Airport,20.97500038,-73.66690063,http://en.wikipedia.org/wiki/Inagua_Airport,IGA
447160,Airport,39.97662735,43.87664795,http://en.wikipedia.org/wiki/I?d?r_Airport,IGD
447161,Airport,38.51300049,27.01009941,http://en.wikipedia.org/wiki/%C3%87i%C4%9Fli_Air_Base,IGL
447162,Airport,8.130490303,124.2149963,http://en.wikipedia.org/wiki/Maria_Cristina_Airport,IGN
447163,Airport,-25.73730087,-54.47340012,,IGR
447164,Airport,48.71569824,11.5340004,http://en.wikipedia.org/wiki/Ingolstadt_Manching_Airport,IGS
447165,Airport,43.32229996,45.01259995,http://en.wikipedia.org/wiki/Magas_Airport,IGT
447166,Airport,-25.60027885,-54.48500061,http://en.wikipedia.org/wiki/Foz_do_Igua%C3%A7u_International_Airport,IGU
447167,Airport,27.23609924,60.72000122,http://en.wikipedia.org/wiki/Iranshahr_Airport,IHR
447168,Airport,33.58660126,46.40480042,http://en.wikipedia.org/wiki/Ilam_Airport,IIL
447169,Airport,56.8280983,53.45750046,http://en.wikipedia.org/wiki/Izhevsk_Airport,IJK
447170,Airport,33.74900055,129.7850037,http://en.wikipedia.org/wiki/Iki_Airport,IKI
447171,Airport,41.07139969,-87.84629822,http://en.wikipedia.org/wiki/Greater_Kankakee_Airport,IKK
447172,Airport,71.6977005,128.9029999,http://en.wikipedia.org/wiki/Tiksi_Airport,IKS
447173,Airport,52.26800156,104.3889999,http://en.wikipedia.org/wiki/Irkutsk_Airport,IKT
447174,Airport,41.728185,0.535023,http://en.wikipedia.org/wiki/Lleida-Alguaire_Airport,ILD
447175,Airport,56.06140137,-95.61389923,http://en.wikipedia.org/wiki/Ilford_Airport,ILF
447176,Airport,39.67869949,-75.60649872,http://en.wikipedia.org/wiki/New_Castle_Airport,ILG
447177,Airport,59.75439835,-154.9109955,http://en.wikipedia.org/wiki/Iliamna_Airport,ILI
447178,Airport,34.27059937,-77.90260315,http://en.wikipedia.org/wiki/Wilmington_International_Airport,ILM
447179,Airport,39.42789841,-83.792099,http://en.wikipedia.org/wiki/Airborne_Airpark,ILN
447180,Airport,10.833017,122.493358,http://en.wikipedia.org/wiki/Iloilo_International_Airport,ILO
447181,Airport,-22.58889961,167.4559937,http://en.wikipedia.org/wiki/%C3%8Ele_des_Pins_Airport,ILP
447182,Airport,-17.69499969,-71.34400177,,ILQ
447183,Airport,8.440210342,4.493919849,http://en.wikipedia.org/wiki/Ilorin_International_Airport,ILR
447184,Airport,55.68190002,-6.256669998,http://en.wikipedia.org/wiki/Islay_Airport,ILY
447185,Airport,49.23149872,18.6135006,http://en.wikipedia.org/wiki/%C5%BDilina_Airport,ILZ
447186,Airport,24.76000023,93.896698,http://en.wikipedia.org/wiki/Imphal_Airport,IMF
447187,Airport,-5.531290054,-47.45999908,,IMP
447188,Airport,66.05483246,60.11032104,http://en.wikipedia.org/wiki/Inta_Airport,INA
447189,Airport,38.48189926,106.0090027,,INC
447190,Airport,-23.87639999,35.40850067,http://en.wikipedia.org/wiki/Inhambane_Airport,INH
447191,Airport,43.337299,21.853701,http://en.wikipedia.org/wiki/Ni%C5%A1_Constantine_the_Great_Airport,INI
447192,Airport,31.77960014,-103.2009964,http://en.wikipedia.org/wiki/Winkler_County_Airport,INK
447193,Airport,48.56620026,-93.40309906,http://en.wikipedia.org/wiki/Falls_International_Airport,INL
447194,Airport,47.2602005,11.34399986,http://en.wikipedia.org/wiki/Innsbruck_Airport,INN
447195,Airport,36.13370132,-80.22200012,http://en.wikipedia.org/wiki/Smith_Reynolds_Airport,INT
447196,Airport,-0.547458,166.919006,http://en.wikipedia.org/wiki/Nauru_International_Airport,INU
447197,Airport,57.54249954,-4.047500134,http://en.wikipedia.org/wiki/Inverness_Airport,INV
447198,Airport,35.02190018,-110.7229996,http://en.wikipedia.org/wiki/Winslow-Lindbergh_Regional_Airport,INW
447199,Airport,27.25099945,2.512020111,http://en.wikipedia.org/wiki/In_Salah_Airport,INZ
447200,Airport,39.69639969,20.82250023,http://en.wikipedia.org/wiki/Ioannina_National_Airport,IOA
447201,Airport,54.08330154,-4.623889923,http://en.wikipedia.org/wiki/Isle_of_Man_Airport,IOM
447202,Airport,-14.81599998,-39.03319931,,IOS
447203,Airport,-27.16480064,-109.4219971,http://en.wikipedia.org/wiki/Mataveri_International_Airport,IPC
447204,Airport,4.567969799,101.0920029,http://en.wikipedia.org/wiki/Sultan_Azlan_Shah_Airport,IPH
447205,Airport,0.861925,-77.6718,http://en.wikipedia.org/wiki/San_Luis_Airport_(Colombia),IPI
447206,Airport,32.83420181,-115.5790024,http://en.wikipedia.org/wiki/Imperial_County_Airport,IPL
447207,Airport,-19.47069931,-42.48759842,,IPN
447208,Airport,41.2417984,-76.9210968,http://en.wikipedia.org/wiki/Williamsport_Regional_Airport,IPT
447209,Airport,33.78559875,42.44120026,http://en.wikipedia.org/wiki/Al_Asad_Airbase,IQA
447210,Airport,38.1493988,85.53279877,http://en.wikipedia.org/wiki/Qiemo_Airport,IQM
447211,Airport,35.79970169,107.6029968,,IQN
447212,Airport,-20.53520012,-70.1812973,,IQQ
447213,Airport,-3.784739971,-73.30879974,http://en.wikipedia.org/wiki/Crnl._FAP_Francisco_Secada_Vignetta_International_Airport,IQT
447214,Airport,24.15250015,89.04940033,,IRD
447215,Airport,-12.78689957,143.3049927,http://en.wikipedia.org/wiki/Lockhart_River_Airport,IRG
447216,Airport,-7.668630123,35.7521019,,IRI
447217,Airport,-29.38159943,-66.79579926,,IRJ
447218,Airport,40.09349823,-92.54489899,http://en.wikipedia.org/wiki/Kirksville_Regional_Airport,IRK
447219,Airport,2.827610016,27.5883007,http://en.wikipedia.org/wiki/Matari_Airport,IRP
447220,Airport,-20.66390038,139.4889984,http://en.wikipedia.org/wiki/Mount_Isa_Airport,ISA
447221,Airport,49.91329956,-6.291669846,http://en.wikipedia.org/wiki/St._Mary%27s_Airport_%28Isles_of_Scilly%29,ISC
447222,Airport,24.34449959,124.1869965,http://en.wikipedia.org/wiki/Ishigaki_Airport,ISG
447223,Airport,19.96369934,73.80760193,http://en.wikipedia.org/wiki/Gandhinagar_Airport,ISK
447224,Airport,28.28980064,-81.43710327,http://en.wikipedia.org/wiki/Kissimmee_Gateway_Airport,ISM
447225,Airport,48.17789841,-103.6419983,,ISN
447226,Airport,35.33140183,-77.6088028,http://en.wikipedia.org/wiki/Kinston_Regional_Jetport,ISO
447227,Airport,40.79520035,-73.10019684,http://en.wikipedia.org/wiki/Long_Island_MacArthur_Airport,ISP
447228,Airport,35.5617485,45.31673813,http://en.wikipedia.org/wiki/Sulaimaniyah_International_Airport,ISU
447229,Airport,-3.12725997,-58.48120117,,ITA
447230,Airport,-4.242340088,-56.0007019,,ITB
447231,Airport,42.49100113,-76.45839691,http://en.wikipedia.org/wiki/Ithaca_Tompkins_Regional_Airport,ITH
447232,Airport,19.72139931,-155.0480042,http://en.wikipedia.org/wiki/Hilo_International_Airport,ITO
447233,Airport,-19.07903099,-169.9255981,http://en.wikipedia.org/wiki/Niue_International_Airport,IUE
447234,Airport,-46.41239929,168.3130035,http://en.wikipedia.org/wiki/Invercargill_Airport,IVC
447235,Airport,68.6072998,27.40530014,http://en.wikipedia.org/wiki/Ivalo_Airport,IVL
447236,Airport,-29.88829994,151.1439972,http://en.wikipedia.org/wiki/Inverell_Airport,IVR
447237,Airport,56.93939972,40.94079971,http://en.wikipedia.org/wiki/Ivanovo_Yuzhny_Airport,IWA
447238,Airport,34.67639923,131.7899933,http://en.wikipedia.org/wiki/Iwami_Airport,IWJ
447239,Airport,24.7840004,141.322998,,IWO
447240,Airport,23.88699913,91.24040222,http://en.wikipedia.org/wiki/Agartala_Airport,IXA
447241,Airport,26.68120003,88.32859802,http://en.wikipedia.org/wiki/Bagdogra_Airport,IXB
447242,Airport,30.67350006,76.78849792,http://en.wikipedia.org/wiki/Chandigarh_Airport,IXC
447243,Airport,25.44009972,81.73390198,http://en.wikipedia.org/wiki/Allahabad_Airport,IXD
447244,Airport,12.9612999,74.89009857,http://en.wikipedia.org/wiki/Mangalore_International_Airport,IXE
447245,Airport,15.85929966,74.61830139,http://en.wikipedia.org/wiki/Belgaum_Airport,IXG
447246,Airport,24.30820084,92.00720215,http://en.wikipedia.org/wiki/Kailashahar_Airport,IXH
447247,Airport,27.2954998,94.09760284,http://en.wikipedia.org/wiki/Lilabari_Airport,IXI
447248,Airport,32.68909836,74.83740234,http://en.wikipedia.org/wiki/Jammu_Airport,IXJ
447249,Airport,21.31710052,70.270401,,IXK
447250,Airport,34.13589859,77.54650116,http://en.wikipedia.org/wiki/Leh_Kushok_Bakula_Rimpochee_Airport,IXL
447251,Airport,9.83450985,78.09339905,http://en.wikipedia.org/wiki/Madurai_Airport,IXM
447252,Airport,32.23379898,75.63459778,,IXP
447253,Airport,23.31430054,85.32170105,http://en.wikipedia.org/wiki/Birsa_Munda_Airport,IXR
447254,Airport,24.91290092,92.97869873,http://en.wikipedia.org/wiki/Silchar_Airport,IXS
447255,Airport,19.86269951,75.39810181,http://en.wikipedia.org/wiki/Aurangabad_Airport,IXU
447256,Airport,28.1753006,94.80200195,http://en.wikipedia.org/wiki/Along_Airport,IXV
447257,Airport,22.8132,86.16880035,,IXW
447258,Airport,23.11269951,70.10030365,http://en.wikipedia.org/wiki/Kandla_Airport,IXY
447259,Airport,11.64120007,92.72969818,http://en.wikipedia.org/wiki/Vir_Savarkar_Airport,IXZ
447260,Airport,-21.5130558,-43.17305756,http://en.wikipedia.org/wiki/Zona_da_Mata_Regional_Airport,IZA
447261,Airport,-21.5130558,-43.17305756,http://en.wikipedia.org/wiki/Zona_da_Mata_Regional_Airport,IZA
447262,Airport,35.41360092,132.8899994,http://en.wikipedia.org/wiki/Izumo_Airport,IZO
447263,Airport,16.44930077,-95.09369659,,IZT
447264,Airport,34.39979935,70.49859619,http://en.wikipedia.org/wiki/Jalalabad_Airport,JAA
447265,Airport,43.6072998,-110.737999,http://en.wikipedia.org/wiki/Jackson_Hole_Airport,JAC
447266,Airport,-32.09749985,115.8809967,http://en.wikipedia.org/wiki/Jandakot_Airport,JAD
447267,Airport,9.792329788,80.07009888,http://en.wikipedia.org/wiki/Kankesanturai_Airport,JAF
447268,Airport,28.28420067,68.4496994,http://en.wikipedia.org/wiki/Jacobabad_Airbase,JAG
447269,Airport,26.82419968,75.81220245,http://en.wikipedia.org/wiki/Jaipur_Airport,JAI
447270,Airport,18.24110031,-72.51850128,http://en.wikipedia.org/wiki/Jacmel_Airport,JAK
447271,Airport,19.47509956,-96.79750061,http://en.wikipedia.org/wiki/El_Lencero_Airport,JAL
447272,Airport,42.45489883,26.35219955,http://en.wikipedia.org/wiki/Bezmer_Airbase,JAM
447273,Airport,-11.78310013,-75.4733963,http://en.wikipedia.org/wiki/Francisco_Carle_Airport,JAU
447274,Airport,18.57250023,-69.98560333,http://en.wikipedia.org/wiki/La_Isabela_International_Airport,JBQ
447275,Airport,35.83169937,-90.64640045,http://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport,JBR
447276,Airport,-6.233160019,-57.77690125,,JCR
447277,Airport,30.51129913,-99.7634964,,JCT
447278,Airport,-21.79150009,-43.38679886,,JDF
447279,Airport,33.39960098,126.711998,http://en.wikipedia.org/wiki/Jeongseok_Airport,JDG
447280,Airport,26.25110054,73.04889679,http://en.wikipedia.org/wiki/Jodhpur_Airport,JDH
447281,Airport,29.33860016,117.1760025,http://en.wikipedia.org/wiki/Jingdezhen_Luojia_Airport,JDZ
447282,Airport,18.66309929,-74.17030334,http://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Airport,JEE
447283,Airport,68.72180176,-52.78469849,http://en.wikipedia.org/wiki/Aasiaat_Airport,JEG
447284,Airport,49.207901,-2.195509911,http://en.wikipedia.org/wiki/Jersey_Airport,JER
447285,Airport,22.46549988,70.01260376,http://en.wikipedia.org/wiki/Jamnagar_Airport,JGA
447286,Airport,50.375,124.1166667,http://en.wikipedia.org/wiki/Jiagedaqi_Airport,JGD
447287,Airport,39.85689926,98.34140015,http://en.wikipedia.org/wiki/Jiayuguan_Airport,JGN
447288,Airport,26.85689926,114.7369995,http://en.wikipedia.org/wiki/Jinggangshan_Airport,JGS
447289,Airport,1.641309977,103.6699982,http://en.wikipedia.org/wiki/Senai_International_Airport,JHB
447290,Airport,21.97389984,100.7600021,http://en.wikipedia.org/wiki/Xishuangbanna_Gasa_Airport,JHG
447291,Airport,20.96290016,-156.6730042,http://en.wikipedia.org/wiki/Kapalua_Airport,JHM
447292,Airport,42.15340042,-79.25800323,http://en.wikipedia.org/wiki/Chautauqua_County-Jamestown_Airport,JHW
447293,Airport,11.54730034,43.15950012,http://en.wikipedia.org/wiki/Djibouti-Ambouli_International_Airport,JIB
447294,Airport,9.3325,42.9121,http://en.wikipedia.org/wiki/Jijiga_Airport,JIJ
447295,Airport,7.666090012,36.8166008,http://en.wikipedia.org/wiki/Aba_Segud_Airport,JIM
447296,Airport,29.51333333,108.8311111,http://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,JIQ
447297,Airport,-7.169099808,-76.72859955,,JJI
447298,Airport,24.79640007,118.5899963,,JJN
447299,Airport,57.75759888,14.06869984,http://en.wikipedia.org/wiki/J%C3%B6nk%C3%B6ping_Airport,JKG
447300,Airport,38.34320068,26.1406002,http://en.wikipedia.org/wiki/Chios_Island_National_Airport,JKH
447301,Airport,26.70879936,85.92240143,http://en.wikipedia.org/wiki/Janakpur_Airport,JKR
447302,Airport,23.17779922,80.05200195,http://en.wikipedia.org/wiki/Jabalpur_Airport,JLR
447303,Airport,37.43510056,25.34810066,http://en.wikipedia.org/wiki/Mykonos_Island_National_Airport,JMK
447304,Airport,46.92969894,-98.67819977,http://en.wikipedia.org/wiki/Jamestown_Regional_Airport,JMS
447305,Airport,46.84339905,130.4649963,http://en.wikipedia.org/wiki/Jiamusi_Airport,JMU
447306,Airport,35.29277778,116.3466667,http://en.wikipedia.org/wiki/Jining_Qufu_Airport,JNG
447307,Airport,-34.5459,-60.9306,,JNI
447308,Airport,58.35499954,-134.576004,http://en.wikipedia.org/wiki/Juneau_International_Airport,JNU
447309,Airport,41.10139847,121.0619965,http://en.wikipedia.org/wiki/Jinzhou_Airport,JNZ
447310,Airport,62.66289902,29.60750008,http://en.wikipedia.org/wiki/Joensuu_Airport,JOE
447311,Airport,-31.60589981,29.51980019,,JOH
447312,Airport,-26.22450066,-48.79740143,http://en.wikipedia.org/wiki/Joinville-Lauro_Carneiro_de_Loyola_Airport,JOI
447313,Airport,56.70059967,47.90470123,http://en.wikipedia.org/wiki/Yoshkar-Ola_Airport,JOK
447314,Airport,6.05366993,121.0110016,http://en.wikipedia.org/wiki/Jolo_Airport,JOL
447315,Airport,9.639829636,8.869050026,http://en.wikipedia.org/wiki/Yakubu_Gowon_Airport,JOS
447316,Airport,-7.145833015,-34.94861221,http://en.wikipedia.org/wiki/Presidente_Castro_Pinto_International_Airport,JPA
447317,Airport,21.30739975,-158.0700073,http://en.wikipedia.org/wiki/Kalaeloa_Airport,JRF
447318,Airport,26.73150063,94.17549896,http://en.wikipedia.org/wiki/Jorhat_Airport,JRH
447319,Airport,-3.429409981,37.07450104,http://en.wikipedia.org/wiki/Kilimanjaro_International_Airport,JRO
447320,Airport,26.88870049,70.86499786,http://en.wikipedia.org/wiki/Jaisalmer_Airport,JSA
447321,Airport,35.21609879,26.10129929,http://en.wikipedia.org/wiki/Sitia_Public_Airport,JSH
447322,Airport,39.17710114,23.50370026,http://en.wikipedia.org/wiki/Skiathos_Island_National_Airport,JSI
447323,Airport,23.18379974,89.16079712,http://en.wikipedia.org/wiki/Jessore_Airport,JSR
447324,Airport,40.31610107,-78.83390045,http://en.wikipedia.org/wiki/Johnstown-Cambria_County_Airport,JST
447325,Airport,-22.16685914,-49.05028667,http://en.wikipedia.org/wiki/Bauru-Arealva_Airport,JTC
447326,Airport,36.39920044,25.47929955,http://en.wikipedia.org/wiki/Santorini_(Thira)_National_Airport,JTR
447327,Airport,-24.39279938,-65.09780121,,JUJ
447328,Airport,-15.46710014,-70.15820313,http://en.wikipedia.org/wiki/Inca_Manco_Capac_International_Airport,JUL
447329,Airport,28.96579933,118.8990021,,JUZ
447330,Airport,-24.60230064,24.69099998,http://en.wikipedia.org/wiki/Jwaneng_Airport,JWA
447331,Airport,36.77370071,48.3594017,http://en.wikipedia.org/wiki/Zanjan_Airport,JWN
447332,Airport,45.293,131.193,http://en.wikipedia.org/wiki/Jixi_Xingkaihu_Airport,JXA
447333,Airport,42.25979996,-84.45939636,http://en.wikipedia.org/wiki/Jackson_County_Airport_(Michigan),JXN
447334,Airport,28.7269001,57.67029953,http://en.wikipedia.org/wiki/Jiroft_Airport,JYR
447335,Airport,62.3995018,25.67830086,http://en.wikipedia.org/wiki/Jyv%C3%A4skyl%C3%A4_Airport,JYV
447336,Airport,32.85333333,103.6822222,http://en.wikipedia.org/wiki/Jiuzhai_Huanglong_Airport,JZH
447337,Airport,-16.51980019,28.88500023,,KAB
447338,Airport,37.02059937,41.19139862,http://en.wikipedia.org/wiki/Kamishly_Airport,KAC
447339,Airport,10.6960001,7.320109844,http://en.wikipedia.org/wiki/Kaduna_Airport,KAD
447340,Airport,37.75360107,128.9440002,http://en.wikipedia.org/wiki/Gangneung_Air_Base,KAG
447341,Airport,5.172754765,-59.49148178,http://en.wikipedia.org/wiki/Kaieteur_International_Airport,KAI
447342,Airport,64.28549957,27.69239998,http://en.wikipedia.org/wiki/Kajaani_Airport,KAJ
447343,Airport,12.04759979,8.524620056,http://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport,KAN
447344,Airport,65.98760223,29.23940086,http://en.wikipedia.org/wiki/Kuusamo_Airport,KAO
447345,Airport,-35.06999969,173.2850037,http://en.wikipedia.org/wiki/Kaitaia_Airport,KAT
447346,Airport,63.1271019,23.05139923,,KAU
447347,Airport,10.04930019,98.53800201,http://en.wikipedia.org/wiki/Kawthaung_Airport,KAW
447348,Airport,34.5658989,69.21230316,http://en.wikipedia.org/wiki/Kabul_International_Airport,KBL
447349,Airport,6.16685009,102.2929993,http://en.wikipedia.org/wiki/Sultan_Ismail_Petra_Airport,KBR
447350,Airport,7.944399834,-11.76099968,http://en.wikipedia.org/wiki/Bo_Airport,KBS
447351,Airport,8.09912014,98.98619843,http://en.wikipedia.org/wiki/Krabi_Airport,KBV
447352,Airport,1.484699965,110.3470001,http://en.wikipedia.org/wiki/Kuching_International_Airport,KCH
447353,Airport,37.53882599,36.95352173,http://en.wikipedia.org/wiki/Kahramanmara%C5%9F_Airport,KCM
447354,Airport,40.73500061,30.08329964,,KCO
447355,Airport,5.99368,80.32029724,http://en.wikipedia.org/wiki/Koggala_Airport,KCT
447356,Airport,33.54610062,133.6690063,http://en.wikipedia.org/wiki/K%C5%8Dchi_Airport,KCZ
447357,Airport,31.50580025,65.84780121,http://en.wikipedia.org/wiki/Kandahar_International_Airport,KDH
447358,Airport,58.99079895,22.83069992,http://en.wikipedia.org/wiki/K%C3%A4rdla_Airport,KDL
447359,Airport,0.488130987,72.99690247,http://en.wikipedia.org/wiki/Kaadedhdhoo_Domestic_Airport,KDM
447360,Airport,1.85916996,73.52189636,http://en.wikipedia.org/wiki/Kadhdhoo_Airport,KDO
447361,Airport,14.10200024,99.91719818,,KDT
447362,Airport,35.33549881,75.53600311,http://en.wikipedia.org/wiki/Skardu_Airport,KDU
447363,Airport,55.27009964,86.10720062,http://en.wikipedia.org/wiki/Kemerovo_Airport,KEJ
447364,Airport,54.37944412,10.14527798,http://en.wikipedia.org/wiki/Kiel-Holtenau_airport,KEL
447365,Airport,65.77870178,24.58209991,http://en.wikipedia.org/wiki/Kemi-Tornio_Airport,KEM
447366,Airport,7.891290188,-11.17660046,http://en.wikipedia.org/wiki/Kenema_Airport,KEN
447367,Airport,28.10359955,81.66699982,http://en.wikipedia.org/wiki/Nepalgunj_Airport,KEP
447368,Airport,30.27440071,56.9510994,http://en.wikipedia.org/wiki/Kerman_Airport,KER
447369,Airport,56.03749847,-96.50969696,http://en.wikipedia.org/wiki/Kelsey_Airport,KES
447370,Airport,21.3015995,99.63600159,http://en.wikipedia.org/wiki/Kengtung_Airport,KET
447371,Airport,61.85599899,24.78660011,,KEV
447372,Airport,-5.900050163,22.46920013,http://en.wikipedia.org/wiki/Kananga_Airport,KGA
447373,Airport,-35.71390152,137.5209961,http://en.wikipedia.org/wiki/Kingscote_Airport,KGC
447374,Airport,54.88999939,20.59259987,http://en.wikipedia.org/wiki/Khrabrovo_Airport,KGD
447375,Airport,12.57229996,-12.22029972,http://en.wikipedia.org/wiki/K%C3%A9dougou_Airport,KGG
447376,Airport,-30.7894001,121.461998,http://en.wikipedia.org/wiki/Kalgoorlie-Boulder_Airport,KGI
447377,Airport,-9.953570366,33.89300156,,KGJ
447378,Airport,-1.968629956,30.13949966,http://en.wikipedia.org/wiki/Kigali_International_Airport,KGL
447379,Airport,62.19039917,74.53379822,http://en.wikipedia.org/wiki/Kogalym_International_Airport,KGP
447380,Airport,36.79330063,27.0916996,http://en.wikipedia.org/wiki/Kos_Island_International_Airport,KGS
447381,Airport,-26.5807991,151.8410034,,KGY
447382,Airport,33.4353981,48.28290176,http://en.wikipedia.org/wiki/Khorramabad_Airport,KHD
447383,Airport,39.54290009,76.01999664,http://en.wikipedia.org/wiki/Kashgar_Airport,KHG
447384,Airport,24.90649986,67.16079712,http://en.wikipedia.org/wiki/Jinnah_International_Airport,KHI
